country_name,year,total_fertility_rate,growth_rate,midyear_population,midyear_population_male,midyear_population_female,max_age,kids,adults,youth,seniors,infant_mortality,infant_mortality_male,infant_mortality_female,life_expectancy,life_expectancy_male,life_expectancy_female,mortality_rate_under5
Cambodia,2017,2.516,1.521,16204486,15745732,16663240,100.0,5025386,7514010,2975942,689148,47.39,53.83,40.67,64.87,62.38,67.48,69.87
Haiti,2017,2.7239999999999998,1.3359999999999999,10646714,10530494,10762934,100.0,3492954,4449813,2262230,441717,46.83,53.08,40.5,64.2,61.59,66.83,65.21
Hong Kong,2017,1.1916,0.32,7191503,6688108,7694898,100.0,876771,4376223,749988,1188521,2.72,2.95,2.46,83.0,80.35,85.9,3.53
Switzerland,2017,1.5567,0.6890000000000001,8236303,8126582,8346024,100.0,1248503,4596675,896417,1494708,3.61,3.95,3.24,82.64,80.32,85.08,4.24
Macau,2017,0.9455,0.742,601969,572344,631594,100.0,84897,382822,70612,63638,3.09,3.25,2.93,84.55,81.6,87.65,3.47
Gibraltar,2017,1.9002,0.225,29396,29526,29266,100.0,5944,14507,4216,4729,5.93,6.58,5.23,79.56,76.7,82.62,6.85
Congo (Kinshasa),2017,4.3919999999999995,2.373,83301151,83100284,83502018,100.0,34766992,28430581,17879825,2223753,68.22,71.74,64.59,57.7,56.11,59.33,106.32
Senegal,2017,4.28,2.39,14668522,14190864,15146180,100.0,6089093,5159226,2982786,437417,49.14,55.0,43.11,62.1,60.01,64.25,84.62
United States,2017,1.86942242500909,0.805,326625791,322069470,331182112,100.0,61175933,171043028,43351778,51055052,5.77,6.25,5.27,79.96,77.65,82.21,6.68
Angola,2017,5.25,2.721,20728849,20968846,20488852,100.0,8815560,6987948,4301427,623914,74.73,78.34,70.94,56.37,55.18,57.62,117.22
Ireland,2017,1.9676,1.1540000000000001,5011102,5006586,5015618,100.0,1075472,2687357,593169,655104,3.64,4.0,3.27,80.9,78.58,83.35,4.2
Georgia,2017,1.7603,-0.02,4926330,4712864,5139796,100.0,890721,2658724,588404,788481,15.16,17.27,12.91,76.37,72.29,80.73,16.62
Thailand,2017,1.5194,0.304,68414135,67143096,69685174,100.0,11583133,39897133,9695621,7238248,9.2,10.14,8.2,74.89,71.7,78.25,10.63
Germany,2017,1.4505,-0.16399999999999998,80594017,79148404,82039630,100.0,10333117,44349440,8131788,17779672,3.39,3.67,3.09,80.79,78.45,83.25,4.04
Virgin Islands U.S.,2017,1.7280000000000002,-0.6459999999999999,102303,94770,109836,100.0,17272,54489,9084,21458,6.38,7.07,5.65,80.14,77.09,83.36,7.1
Italy,2017,1.4417,0.192,62137802,59897154,64378450,100.0,8481183,34273095,6005082,13378442,3.25,3.45,3.04,82.28,79.62,85.09,3.79
Saudi Arabia,2017,2.0879,1.445,28571770,31019622,26123918,100.0,7457209,14825981,5304879,983701,13.19,15.14,11.15,75.49,73.4,77.68,15.23
Colombia,2017,2.0,0.9940000000000001,47698524,47135668,48261380,100.0,11551941,24368149,8229347,3549087,13.62,16.51,10.55,75.94,72.8,79.27,15.85
Laos,2017,2.7039999999999997,1.51,7126706,7073232,7180180,100.0,2334777,3005458,1508989,277482,49.89,55.19,44.37,64.61,62.57,66.74,66.68
Honduras,2017,2.668,1.6019999999999999,9038741,9102372,8975110,100.0,2978027,3774604,1898073,388037,17.16,19.43,14.78,71.19,69.54,72.91,25.35
Pakistan,2017,2.6180000000000003,1.433,204924861,210383342,199466380,100.0,64271086,88163412,43318352,9172011,52.1,55.23,48.82,68.06,66.1,70.13,68.14
Seychelles,2017,1.854,0.7709999999999999,93920,96650,91190,99.5,18667,55640,12434,7179,9.98,12.46,7.42,74.94,70.42,79.61,13.49
United Arab Emirates,2017,2.3182,2.367,6072475,8313324,3831626,100.0,1275568,3911490,820387,65030,10.0,11.64,8.27,77.65,75.01,80.42,11.62
New Zealand,2017,2.0189,0.7879999999999999,4510327,4488498,4532156,100.0,887859,2332237,602293,687938,4.41,4.93,3.87,81.25,79.14,83.46,5.19
Moldova,2017,1.5676,-1.047,3474121,3387012,3561230,100.0,631432,1975352,428040,439297,11.95,13.74,10.06,71.0,67.14,75.11,13.71
Vietnam,2017,1.806,0.9279999999999999,96160163,96350582,95969744,100.0,22644650,52025475,15607040,5882998,17.25,17.61,16.86,73.67,71.18,76.4,23.05
Ukraine,2017,1.5443,-0.405,44033874,40783094,47284654,100.0,6937738,25575631,4340995,7179510,7.82,8.72,6.86,72.11,67.39,77.13,9.33
Kosovo,2017,2.0212,0.649,1895250,1953080,1837420,100.0,473999,956986,326355,137910,33.8,34.89,32.62,71.89,69.75,74.21,40.19
Cayman Islands,2017,1.8466,2.0069999999999997,58441,56954,59928,100.0,10522,33307,7255,7357,5.85,6.67,5.02,81.33,78.62,84.09,6.64
Denmark,2017,1.7305,0.21600000000000003,5605948,5518426,5693470,100.0,920103,2874615,733306,1077924,3.97,4.05,3.88,79.53,77.07,82.11,4.67
Somalia,2017,5.797999999999999,2.001,11031386,11110504,10952268,100.0,4759586,3930060,2099951,241789,94.75,103.28,85.95,52.77,50.67,54.93,153.34
Algeria,2017,2.7042,1.702,40969443,41504858,40434028,100.0,12007490,20377634,6269364,2314955,19.55,21.16,17.85,76.98,75.61,78.42,22.24
Marshall Islands,2017,3.034,1.548,74539,75784,73294,98.0,26004,32126,13414,2995,19.3,21.77,16.7,73.36,71.15,75.68,23.07
Tonga,2017,3.1039999999999996,-0.054000000000000006,106479,106838,106120,100.0,36064,42652,20924,6839,11.25,11.65,10.83,76.44,74.88,78.06,12.93
Slovenia,2017,1.3594,-0.313,1972126,1920152,2024100,100.0,262617,1138535,186290,384684,3.93,4.42,3.4,78.34,74.75,82.16,4.68
South Sudan,2017,5.074,3.833,13026129,13212430,12839828,100.0,5779099,4294834,2678022,274174,62.82,67.28,58.13,61.55,60.02,63.15,86.13
Azerbaijan,2017,1.8940000000000001,0.872,9961396,9873800,10048992,100.0,2285870,5535304,1478449,661773,23.84,24.73,22.86,72.76,69.71,76.08,26.46
Japan,2017,1.4149,-0.21100000000000002,126451398,122607504,130295292,100.0,16236656,62773685,12195989,35245068,2.0,2.23,1.76,85.26,81.92,88.78,2.66
Serbia,2017,1.4385,-0.46299999999999997,7111024,6932950,7289098,100.0,1031239,3968596,800743,1310446,5.84,6.72,4.91,75.68,72.8,78.75,6.68
Montserrat,2017,1.3262,0.45399999999999996,5292,5284,5300,95.5,873,2957,1139,323,12.29,9.66,15.06,74.6,75.94,73.19,13.99
Malaysia,2017,2.502,1.37,31381992,31805196,30958788,100.0,8732075,15460150,5276792,1912975,12.51,14.44,10.44,75.2,72.4,78.19,15.16
French Polynesia,2017,1.8840000000000001,0.878,287881,294748,281014,100.0,64821,154843,45278,22939,4.63,5.14,4.1,77.36,75.06,79.77,10.37
Morocco,2017,2.106,0.97,33986655,33372346,34600964,100.0,8759315,17148479,5789857,2289004,21.86,25.95,17.57,77.1,74.02,80.33,25.36
Palau,2017,1.706,0.392,21431,22294,20568,97.5,4220,11904,3575,1732,10.58,12.05,9.02,73.37,70.19,76.75,12.5
Iraq,2017,4.0,2.546,39192111,39591266,38792956,100.0,15464727,14827590,7543562,1356232,37.49,40.6,34.23,74.85,72.62,77.19,43.0
Suriname,2017,1.926,1.023,591919,596030,587808,100.0,145703,307452,103217,35547,24.47,28.53,20.21,72.51,70.08,75.06,30.79
Sudan,2017,3.57,1.6440000000000001,37345935,37587356,37104514,100.0,14447165,13822418,7856885,1219467,48.82,54.01,43.36,64.42,62.3,66.65,72.32
Bangladesh,2017,2.17,1.035,157826578,155518540,160134616,100.0,43805757,73641530,30551514,9827777,31.65,34.0,29.21,73.42,71.28,75.64,38.8
Tajikistan,2017,2.63,1.617,8468555,8424644,8512466,99.5,2737629,3873844,1576153,280929,31.79,35.91,27.46,68.06,64.92,71.35,43.38
Chad,2017,4.342,1.861,12075985,11669068,12482902,100.0,5195607,3924178,2592059,364141,85.36,90.74,79.76,50.58,49.36,51.86,141.94
India,2017,2.428,1.169,1281935911,1330792166,1233079656,100.0,350485869,622057932,229463223,79928887,39.12,37.96,40.41,68.78,67.55,70.14,52.49
Comoros,2017,3.34,1.639,808080,782400,833760,100.0,318007,300446,157818,31809,60.0,70.26,49.44,64.58,62.26,66.97,81.17
Oman,2017,2.8192,2.029,3424386,3718428,3130344,100.0,1030826,1634134,639971,119455,12.77,13.06,12.47,75.67,73.72,77.72,16.38
Ecuador,2017,2.186,1.2819999999999998,16290913,16180874,16400952,100.0,4411123,7676983,2988627,1214180,16.37,19.37,13.22,76.95,73.98,80.07,19.23
Kenya,2017,2.9757,1.692,47615739,47501658,47729820,100.0,19055144,18012182,9120342,1428071,37.14,41.49,32.7,64.28,62.8,65.79,49.49
Barbados,2017,1.6840000000000002,0.281,292336,282764,301908,100.0,52522,168059,37236,34519,10.24,11.65,8.82,75.49,73.16,77.86,14.29
Nicaragua,2017,1.892,0.983,6025951,5879926,6171976,100.0,1641450,2785128,1280940,318433,18.34,21.07,15.47,73.49,71.28,75.81,21.74
Curacao,2017,2.042,0.40399999999999997,149648,143456,155840,100.0,29935,75663,21450,22600,7.52,8.05,6.96,78.48,76.17,80.9,8.42
Dominican Republic,2017,2.29,1.1840000000000002,10734247,10863364,10605130,100.0,2859065,5105385,1951108,818689,17.46,19.31,15.54,78.29,76.04,80.63,19.58
France,2017,2.0694,0.391,67106161,65698828,68513494,100.0,12436816,33688070,7910296,13070979,3.24,3.55,2.91,81.93,78.83,85.17,4.15
Ghana,2017,3.995,2.171,27499924,27121438,27878410,100.0,10452322,10755880,5123821,1167901,35.17,39.1,31.12,67.0,64.5,69.57,52.22
Guatemala,2017,2.7680000000000002,1.749,15460732,15245152,15676312,100.0,5333747,6089014,3336575,701396,21.25,23.15,19.26,72.56,70.57,74.65,26.54
Portugal,2017,1.5311,0.04,10839514,10593804,11085224,100.0,1663008,5842132,1231472,2102902,4.33,4.75,3.88,79.44,76.21,82.89,5.28
Romania,2017,1.3492,-0.331,21529967,20948128,22111806,100.0,3089840,12625016,2281406,3533705,9.4,10.69,8.02,75.36,71.91,79.02,11.01
Sierra Leone,2017,4.728,2.383,6163195,5990828,6335562,100.0,2577605,2209864,1143932,231794,68.35,76.63,59.83,58.61,55.99,61.3,103.73
Djibouti,2017,2.3098,2.1590000000000003,865267,790730,939804,99.5,269463,378834,184476,32494,45.78,52.55,38.8,63.58,61.03,66.2,61.43
Central African Republic,2017,4.302,2.116,5625118,5583878,5666358,100.0,2255001,2055949,1121406,192762,86.32,93.73,78.69,52.78,51.42,54.19,126.07
Malta,2017,1.5507,0.263,416338,414838,417838,100.0,62618,224678,47613,81429,3.51,3.9,3.1,80.48,78.13,82.98,4.24
Mexico,2017,2.2384,1.121,124574795,122170310,126979280,100.0,33546602,60357066,21844309,8826818,11.57,12.96,10.11,76.07,73.29,78.99,13.52
Sint Maarten,2017,2.0468,1.419,42083,41552,42614,99.0,7754,24371,6139,3819,8.12,8.83,7.37,78.3,75.97,80.75,9.1
Saint Martin,2017,1.8095,0.523,32125,30888,33362,100.0,8423,17801,3326,2575,5.94,6.75,5.1,79.75,76.6,83.04,7.04
Gabon,2017,4.3922,1.9180000000000001,1772255,1766966,1777544,100.0,742544,600376,362660,66675,44.11,50.76,37.26,52.11,51.7,52.54,64.32
Sri Lanka,2017,2.0673,0.762,22409381,21896552,22922210,100.0,5392610,11572448,3278238,2166085,8.41,9.34,7.44,76.94,73.46,80.56,10.02
Peru,2017,2.124,0.951,31036656,30487618,31585694,100.0,8165560,14888418,5683187,2299491,18.37,20.5,16.15,73.98,71.9,76.14,23.51
Gambia The,2017,3.5219,2.048,2051363,2026986,2075740,100.0,767974,791924,419977,71488,60.21,65.57,54.69,65.11,62.76,67.53,81.58
Saint Kitts and Nevis,2017,1.7749,0.727,52715,52748,52682,100.0,10710,29783,7667,4555,8.38,5.88,10.93,75.94,73.49,78.44,13.45
El Salvador,2017,1.8659999999999999,0.248,6172011,5934350,6409672,100.0,1599561,2862000,1248765,461685,16.78,18.84,14.61,74.88,71.6,78.32,20.12
Fiji,2017,2.406,0.596,920938,934928,906948,100.0,255128,456930,148577,60303,9.47,10.45,8.45,72.95,70.29,75.75,13.74
Panama,2017,2.302,1.272,3753142,3777020,3729264,100.0,990691,1810994,637626,313831,9.87,10.6,9.11,78.78,75.97,81.71,12.55
Gaza Strip,2017,4.1312,2.326,1795183,1814288,1776078,100.0,803919,564141,381458,45665,16.55,17.64,15.39,74.16,72.48,75.94,19.51
Bhutan,2017,1.9,1.074,758288,790554,726022,100.0,195629,372312,142652,47695,32.05,32.26,31.82,70.58,69.57,71.65,41.67
Equatorial Guinea,2017,4.386,2.4419999999999997,778358,776250,780466,99.0,309857,284229,153493,30779,65.21,66.27,64.12,64.59,63.43,65.78,90.35
Grenada,2017,2.02,0.44299999999999995,111724,113232,110216,99.5,26807,56868,16791,11258,9.68,9.16,10.25,74.52,71.92,77.38,12.86
Saint Barthelemy,2017,1.6342,-0.33399999999999996,7184,7616,6752,100.0,1179,4282,520,1203,5.94,6.75,5.1,79.75,76.6,83.04,7.04
Malawi,2017,5.4857,3.3139999999999996,19196246,19000366,19392126,100.0,8895523,5840121,3944483,516119,43.43,50.02,36.74,61.73,59.73,63.77,72.6
Kazakhstan,2017,2.25,1.037,18556698,17710336,19403060,100.0,4808639,9722270,2606991,1418798,19.64,22.28,17.17,71.12,65.91,76.0,22.06
Saint Lucia,2017,1.7480000000000002,0.318,164994,160610,169378,100.0,33033,87385,25362,19214,10.88,10.44,11.35,77.94,75.2,80.84,11.94
Belize,2018,2.8001,1.7590000000000001,366820,371478,362162,100.0,122917,154449,74799,14655,18.37,20.52,16.1,69.09,67.48,70.78,23.96
Greece,2018,1.44,-0.07400000000000001,10761523,10497616,11025430,100.0,1476669,5967996,1041628,2275230,4.51,4.95,4.05,80.77,78.15,83.56,5.25
Kiribati,2018,2.342,1.119,109367,106438,112296,98.0,32009,49937,22679,4742,31.1,32.3,29.85,66.85,64.34,69.49,39.46
Haiti,2018,2.656,1.3090000000000002,10788440,10666070,10910810,100.0,3481307,4576320,2276942,453871,45.38,51.52,39.16,64.56,61.94,67.21,62.99
South Sudan,2018,4.956,3.747,13529185,13719572,13338798,100.0,5933547,4497472,2810658,287508,61.1,65.47,56.52,61.93,60.37,63.56,83.54
Vietnam,2018,1.794,0.895,97040334,97283632,96797036,100.0,22581036,52953492,15338997,6166809,16.7,17.05,16.31,73.92,71.42,76.65,22.22
Kenya,2018,2.81,1.5719999999999998,48397527,48281328,48513726,100.0,18891577,18522727,9490543,1492680,36.06,40.32,31.72,64.55,63.06,66.06,47.94
Kazakhstan,2018,2.22,0.978,18744548,17872152,19616944,100.0,4889959,9834049,2540422,1480118,19.03,21.64,16.59,71.41,66.22,76.27,21.37
Afghanistan,2018,5.02,2.3680000000000003,34940837,35407850,34473824,100.0,14297143,12098711,7633453,911530,108.46,115.71,100.85,52.07,50.63,53.58,158.12
Sudan,2018,3.46,1.6030000000000002,37957307,38174970,37739644,100.0,14399493,14231899,8074914,1251001,47.52,52.64,42.15,64.78,62.64,67.03,70.08
Guatemala,2018,2.702,1.7109999999999999,15730576,15509468,15951684,100.0,5347026,6298708,3352072,732770,20.54,22.39,18.61,72.83,70.81,74.94,25.59
Lebanon,2018,1.7180000000000002,-3.127,6100075,6107380,6092770,100.0,1422478,3270426,978376,428795,7.18,7.58,6.77,77.93,76.6,79.33,7.9
Gabon,2018,4.3578,1.912,1806505,1802006,1811004,100.0,755170,612244,371286,67805,43.15,49.61,36.49,52.21,51.81,52.62,62.86
Hungary,2018,1.4524,-0.262,9825704,9368976,10282432,100.0,1440529,5411813,1057651,1915711,4.83,5.11,4.54,76.3,72.61,80.21,5.65
United Arab Emirates,2018,2.3014,2.28,6215216,8501360,3929072,100.0,1308566,3998087,839926,68637,9.73,11.32,8.07,77.83,75.18,80.6,11.28
China,2018,1.6,0.374,1384688986,1423041094,1346336878,100.0,238390906,819567315,170624865,156105900,11.81,12.15,11.42,75.8,73.74,78.12,14.28
Albania,2018,1.5179,0.297,3057220,3021734,3092706,100.0,545425,1622834,514925,374036,11.56,12.88,10.12,78.63,75.96,81.55,13.51
Micronesia Federated States of,2018,2.37,-0.5479999999999999,103643,102182,105104,100.0,30893,48358,20088,4304,19.11,21.19,16.92,73.4,71.3,75.59,22.86
Poland,2018,1.3593,-0.156,38420687,37194190,39647184,100.0,5686711,22049279,3972052,6712645,4.35,4.74,3.94,77.92,74.1,81.97,5.06
Panama,2018,2.278,1.244,3800644,3823728,3777560,100.0,993082,1841650,640101,325811,9.62,10.34,8.87,78.93,76.12,81.87,12.18
Mexico,2018,2.2221,1.089,125959205,123499650,128418760,100.0,33521433,61442510,21851846,9143416,11.26,12.63,9.81,76.28,73.49,79.2,13.15
American Samoa,2018,2.7760000000000002,-0.185,53961,53740,54182,97.5,12630,29306,8784,3241,8.09,10.3,5.74,75.79,72.82,78.94,10.14
Zambia,2018,5.582000000000001,2.9130000000000003,16445079,16432974,16457184,100.0,7556172,5220480,3289077,379350,59.32,64.61,53.88,53.02,51.38,54.72,101.63
Nigeria,2018,5.004,2.415,195300343,199122624,191478062,100.0,82547929,67998251,38603511,6150652,68.36,72.99,63.44,54.24,53.14,55.4,124.35
Montserrat,2018,1.3376,0.433,5315,5306,5324,94.5,850,2997,1137,331,11.88,9.39,14.49,74.83,76.09,73.5,13.53
Fiji,2018,2.374,0.56,926276,940160,912392,100.0,254267,461665,147384,62960,9.25,10.2,8.24,73.21,70.54,76.02,13.32
Palau,2018,1.704,0.395,21516,22324,20708,98.0,4168,11991,3528,1829,10.31,11.75,8.78,73.63,70.44,77.0,12.16
France,2018,2.0649,0.37200000000000005,67364357,65961754,68766960,100.0,12449518,33614150,7950268,13350421,3.22,3.53,2.9,82.01,78.92,85.26,4.1
Ecuador,2018,2.154,1.25,16498502,16382260,16614744,100.0,4395924,7835702,3000926,1265950,15.88,18.82,12.8,77.14,74.17,80.26,18.63
Uzbekistan,2018,1.7519999999999998,0.9129999999999999,30023709,29873358,30174060,100.0,7089231,15942217,5358594,1633667,17.42,20.7,13.95,74.28,71.22,77.53,20.9
Barbados,2018,1.6840000000000002,0.263,293131,283484,302778,100.0,52174,168009,36715,36233,10.02,11.13,8.89,75.66,73.31,78.05,14.1
Uruguay,2018,1.79,0.272,3369299,3258826,3479772,100.0,670876,1689820,524097,484506,8.14,9.03,7.21,77.55,74.41,80.81,9.97
Norway,2018,1.8509,0.9440000000000001,5372191,5423048,5321334,100.0,966417,2831077,664760,909937,2.49,2.78,2.19,81.96,79.9,84.13,3.01
Chile,2018,1.79,0.7490000000000001,17925262,17622912,18227612,100.0,3581910,9725817,2623177,1994358,6.44,6.91,5.96,79.06,76.04,82.22,7.42
Peru,2018,2.096,0.938,31331228,30753672,31908784,100.0,8148473,15170159,5626842,2385754,17.79,19.88,15.62,74.22,72.13,76.41,22.7
Luxembourg,2018,1.619,1.903,605764,609374,602154,100.0,101426,339745,73041,91552,3.39,3.75,3.01,82.41,79.93,85.02,3.85
Congo (Kinshasa),2018,4.258,2.326,85281024,85088666,85473382,100.0,35182563,29500538,18302333,2295590,66.65,70.13,63.06,58.07,56.46,59.73,103.5
Faroe Islands,2018,2.3358,0.578,51018,53004,49032,100.0,10098,25026,7229,8665,5.31,5.57,5.02,80.6,78.06,83.31,6.36
Denmark,2018,1.7296,0.21600000000000003,5618075,5527366,5708784,100.0,914374,2878188,729918,1095595,3.93,4.01,3.84,79.66,77.2,82.27,4.62
Cabo Verde,2018,2.2119999999999997,1.315,568373,551836,584910,100.0,163117,263849,111609,29798,21.14,24.27,17.91,72.66,70.34,75.06,25.39
Turks and Caicos Islands,2018,1.7,2.093,53701,54116,53286,100.0,11610,32180,7355,2556,9.8,12.17,7.31,80.08,77.32,82.98,11.89
Macau,2018,0.9502,0.705,606340,576006,636674,100.0,84381,386243,68020,67696,3.08,3.23,2.91,84.57,81.62,87.67,3.46
Moldova,2018,1.5716,-1.06,3437720,3354820,3520620,100.0,628739,1952394,407051,449536,11.65,13.4,9.79,71.29,67.43,75.39,13.36
Laos,2018,2.6460000000000004,1.483,7234171,7179826,7288516,100.0,2328773,3101068,1518871,285459,48.41,53.6,43.02,64.97,62.9,67.12,64.52
Eritrea,2018,3.9019999999999997,0.889,5970646,5878604,6062688,100.0,2360279,2184038,1190670,235659,44.44,51.39,37.29,65.55,63.01,68.17,65.48
Congo (Brazzaville),2018,4.542,2.1719999999999997,5062021,5075278,5048764,100.0,2113398,1931406,860278,156939,53.46,58.25,48.52,60.31,59.01,61.64,80.6
Egypt,2018,3.4115,2.384,99413317,101594676,97231958,100.0,33185854,43437140,18539315,4251008,18.32,19.54,17.03,73.23,71.82,74.74,21.41
Portugal,2018,1.5362,0.018000000000000002,10842647,10602502,11082792,100.0,1644693,5837714,1229329,2130911,4.28,4.69,3.83,79.58,76.36,83.02,5.22
Zimbabwe,2018,3.452,2.124,15190641,15267596,15113686,100.0,5718627,5789956,3141928,540130,25.65,27.77,23.48,58.95,58.12,59.81,37.8
Nepal,2018,2.068,1.092,29717587,29039376,30395798,100.0,8777681,12957966,6396421,1585519,26.93,28.17,25.62,71.27,70.6,71.97,33.29
Singapore,2018,0.8428,1.785,5995991,5864236,6127746,100.0,765480,3666356,962565,601590,2.33,2.52,2.13,85.47,82.81,88.32,2.92
Mauritania,2018,3.79,2.138,3840429,3698762,3982096,100.0,1468539,1466023,759445,146422,50.51,55.27,45.61,63.78,61.41,66.22,74.9
Netherlands,2018,1.7774,0.384,17151228,16967988,17334468,100.0,2791523,9019868,2064067,3275770,3.53,3.81,3.25,81.52,79.34,83.81,4.13
Lithuania,2018,1.5964,-1.099,2793284,2576752,3009816,100.0,422143,1516137,298952,556052,3.79,4.23,3.33,75.19,69.86,80.83,4.5
Mongolia,2018,2.04,1.105,3103428,3034860,3171996,100.0,837804,1642211,486238,137175,20.47,23.51,17.27,70.2,65.97,74.65,24.44
Brazil,2018,1.746,0.706,208846892,205820378,211873406,100.0,45724988,111127406,34012224,17982274,16.92,19.93,13.75,74.26,70.73,77.97,20.04
Bahrain,2018,1.7326,2.186,1442659,1747904,1137414,100.0,272376,902496,223398,44389,8.75,9.73,7.74,79.14,76.88,81.45,10.24
Czechia,2018,1.4594,0.098,10686269,10515674,10856864,100.0,1624928,5988122,998274,2074945,2.63,2.76,2.49,78.94,75.96,82.08,3.21
Uganda,2018,5.62,3.182,40853749,40600632,41106866,100.0,19543335,11911132,8597535,801747,54.62,63.3,45.68,56.31,54.83,57.82,86.87
Comoros,2018,3.21,1.5730000000000002,821164,794760,847568,100.0,316440,308700,163314,32710,58.3,68.37,47.93,64.94,62.6,67.36,78.68
Burkina Faso,2018,5.638,2.975,20716669,20630684,20802654,100.0,9261473,6797223,4156491,501482,70.73,77.75,63.5,56.2,54.13,58.33,130.44
Nicaragua,2018,1.868,0.9740000000000001,6085213,5935794,6234632,100.0,1621671,2873863,1257658,332021,17.72,20.36,14.95,73.74,71.51,76.08,20.97
French Polynesia,2018,1.8659999999999999,0.846,290373,297216,283530,100.0,64487,157150,44637,24099,4.58,5.09,4.06,77.54,75.23,79.97,10.02
Tajikistan,2018,2.59,1.578,8604882,8559762,8650002,99.5,2758107,3974666,1578696,293413,30.77,34.8,26.53,68.38,65.24,71.68,41.81
Curacao,2018,2.028,0.38799999999999996,150241,144100,156382,100.0,29863,75867,21115,23396,7.34,7.86,6.79,78.64,76.31,81.08,8.22
Morocco,2018,2.094,0.948,34314130,33681934,34946326,100.0,8740269,17412394,5776145,2385322,21.05,25.02,16.87,77.28,74.21,80.52,24.4
Grenada,2018,2.0,0.42100000000000004,112207,113758,110656,100.0,26752,57495,16397,11563,9.42,8.95,9.94,74.75,72.14,77.62,12.46
United States,2018,1.86995446181129,0.799,329256465,324750108,333762822,100.0,61313826,171974234,43201939,52766466,5.72,6.19,5.23,80.1,77.82,82.33,6.62
Sint Maarten,2018,2.0363,1.385,42677,42142,43212,99.5,7895,24519,6058,4205,7.91,8.61,7.18,78.47,76.12,80.93,8.86
Lesotho,2018,2.5879,0.243,1962461,1940866,1984056,100.0,624927,849491,379568,108475,44.56,48.07,40.94,53.04,52.99,53.09,63.88
Algeria,2018,2.6646,1.629,41657488,42205140,41109836,100.0,12284352,20819445,6132031,2421660,18.87,20.43,17.22,77.17,75.76,78.65,21.46
Swaziland,2018,2.6316,1.052,1482733,1488346,1477120,100.0,511621,584156,327155,59801,46.69,50.5,42.75,52.56,53.18,51.93,55.55
Australia,2018,1.7652,1.008,23470145,23538942,23401348,100.0,4165663,12483197,2962989,3858296,4.21,4.51,3.89,82.38,79.9,85.0,4.91
Saint Vincent and the Grenadines,2018,1.784,-0.233,101844,103604,100084,100.0,21259,54720,15868,9997,11.66,12.71,10.58,75.75,73.7,77.86,15.6
Switzerland,2018,1.5609,0.6779999999999999,8292809,8184120,8401498,100.0,1262630,4623460,886104,1520615,3.57,3.92,3.21,82.7,80.38,85.17,4.19
